Date,Ambev,Petro,Magalu,B3,Bradesco,Bova
2017-09-07 00:00:00-03:00,16.58883285522461,6.618676662445068,2.5598909854888916,6.172295093536377,14.792128562927246,70.94999694824219
2017-09-08 00:00:00-03:00,16.56411361694336,6.482071876525879,2.3653745651245117,6.221108913421631,14.675600051879883,70.70999908447266
2017-09-11 00:00:00-03:00,16.695964813232422,6.605454921722412,2.346792459487915,6.229244232177734,15.241026878356934,71.93000030517578
2017-09-12 00:00:00-03:00,17.314029693603516,6.552577018737793,2.0686538219451904,6.210259914398193,15.219449996948242,72.0999984741211
2017-09-13 00:00:00-03:00,17.454126358032227,6.623081207275391,2.166961669921875,6.210259914398193,15.284204483032227,72.2699966430664
2017-09-14 00:00:00-03:00,17.46236801147461,6.6274871826171875,2.4576878547668457,6.3377203941345215,15.167649269104004,71.97000122070312
2017-09-15 00:00:00-03:00,17.68486976623535,6.6274871826171875,2.493353843688965,6.408228397369385,15.491377830505371,73.13999938964844
2017-09-18 00:00:00-03:00,17.47060775756836,6.6274871826171875,2.435208797454834,6.448908805847168,15.625184059143066,73.5
2017-09-19 00:00:00-03:00,17.63542366027832,6.671555519104004,2.3632760047912598,6.581791877746582,15.672664642333984,73.44999694824219
2017-09-20 00:00:00-03:00,17.701351165771484,6.993234157562256,2.262871265411377,6.7228102684021,15.582024574279785,73.45999908447266
2017-09-21 00:00:00-03:00,17.602460861206055,6.905104160308838,2.2817530632019043,6.774338245391846,15.58633804321289,73.06999969482422
2017-09-22 00:00:00-03:00,17.73431396484375,6.913916110992432,2.2493832111358643,6.777050018310547,15.547492027282715,72.81999969482422
2017-09-25 00:00:00-03:00,17.71783447265625,6.980014801025391,2.151975631713867,6.5953497886657715,15.284204483032227,71.9000015258789
2017-09-26 00:00:00-03:00,17.454126358032227,6.856630325317383,2.2176132202148438,6.5139946937561035,15.266924858093262,71.8499984741211
2017-09-27 00:00:00-03:00,17.38819694519043,6.74646520614624,2.0473735332489014,6.41365385055542,15.10722827911377,71.33999633789062
2017-09-28 00:00:00-03:00,17.355236053466797,6.759685516357422,2.120504856109619,6.3539934158325195,14.917308807373047,71.08000183105469
2017-09-29 00:00:00-03:00,17.338754653930664,6.742059230804443,2.224207639694214,6.495011806488037,15.128803253173828,71.58000183105469
2017-10-02 00:00:00-03:00,17.058565139770508,6.786125183105469,2.3342041969299316,6.489588737487793,15.27988052368164,71.81999969482422
2017-10-03 00:00:00-03:00,17.651906967163086,7.041707992553711,2.3674726486206055,6.636029243469238,15.935873031616211,74.16000366210938
2017-10-04 00:00:00-03:00,17.47060775756836,6.900696754455566,2.382758617401123,6.570944309234619,15.832228660583496,74.0199966430664
2017-10-05 00:00:00-03:00,17.49532699584961,7.006453990936279,2.34978985786438,6.481451988220215,15.845181465148926,74.04000091552734
2017-10-06 00:00:00-03:00,17.36347770690918,6.913916110992432,2.3887531757354736,6.4407734870910645,15.681063652038574,73.51000213623047
2017-10-09 00:00:00-03:00,17.36347770690918,7.002047061920166,2.3315060138702393,6.397383689880371,15.672436714172363,73.20999908447266
2017-10-10 00:00:00-03:00,17.767276763916016,7.134246349334717,2.386354923248291,6.486875534057617,16.030885696411133,74.23999786376953
2017-10-11 00:00:00-03:00,17.824960708618164,7.08577299118042,2.3078293800354004,6.519418239593506,15.935873031616211,74.12999725341797
2017-10-12 00:00:00-03:00,17.824960708618164,7.08577299118042,2.3078293800354004,6.519418239593506,15.935873031616211,74.12999725341797
2017-10-13 00:00:00-03:00,18.23700523376465,7.08577299118042,2.178950309753418,6.443485260009766,15.814950942993164,74.44999694824219
2017-10-16 00:00:00-02:00,18.063949584960938,7.103397846221924,2.0770463943481445,6.465180397033691,15.77176284790039,74.33999633789062
2017-10-17 00:00:00-02:00,17.923852920532227,7.107805252075195,1.912201166152954,6.492300033569336,15.732898712158203,73.70999908447266
2017-10-18 00:00:00-02:00,17.948575973510742,7.1210246086120605,2.119605779647827,6.655014514923096,15.663799285888672,74.08999633789062
2017-10-19 00:00:00-02:00,17.98978042602539,7.116617679595947,2.0977258682250977,6.630606651306152,15.599013328552246,73.79000091552734
2017-10-20 00:00:00-02:00,17.742557525634766,7.147463321685791,2.171457052230835,6.682133674621582,15.521285057067871,73.5999984741211
2017-10-23 00:00:00-02:00,17.55301856994629,7.13865327835083,2.074049234390259,6.6116228103637695,15.37445068359375,73.5999984741211
2017-10-24 00:00:00-02:00,17.569499969482422,7.2752556800842285,2.0620603561401367,6.644165515899658,15.581745147705078,73.86000061035156
2017-10-25 00:00:00-02:00,17.46236801147461,7.36779260635376,2.062659502029419,6.847558498382568,15.629252433776855,74.01000213623047
2017-10-26 00:00:00-02:00,17.338754653930664,7.372199535369873,1.968548059463501,6.768913269042969,15.486736297607422,73.05000305175781
2017-10-27 00:00:00-02:00,17.231624603271484,7.504396915435791,1.9181954860687256,6.804168701171875,15.45650577545166,73.37000274658203
2017-10-30 00:00:00-02:00,17.272829055786133,7.394233226776123,1.8957161903381348,6.587216854095459,15.180106163024902,72.3499984741211
2017-10-31 00:00:00-02:00,17.22338104248047,7.38982629776001,1.9107019901275635,6.481451988220215,14.977129936218262,71.7699966430664
2017-11-01 00:00:00-02:00,17.091529846191406,7.447112560272217,2.0078110694885254,6.476028919219971,14.510709762573242,71.2699966430664
2017-11-02 00:00:00-02:00,17.091529846191406,7.447112560272217,2.0078110694885254,6.476028919219971,14.510709762573242,71.2699966430664
2017-11-03 00:00:00-02:00,16.976154327392578,7.464737415313721,1.8441648483276367,6.329586029052734,14.657187461853027,71.30000305175781
2017-11-06 00:00:00-02:00,16.92671012878418,7.680659770965576,1.7083929777145386,6.332296371459961,14.657187461853027,71.79000091552734
2017-11-07 00:00:00-02:00,16.646520614624023,7.270848751068115,1.5456455945968628,6.128903865814209,14.151618957519531,69.97000122070312
2017-11-08 00:00:00-02:00,16.704208374023438,7.46914529800415,1.6520459651947021,6.297042369842529,14.665826797485352,71.93000030517578
2017-11-09 00:00:00-02:00,16.663002014160156,7.36779260635376,1.5501418113708496,6.191277503967285,14.1343355178833,70.5
2017-11-10 00:00:00-02:00,16.654762268066406,7.36779260635376,1.470416784286499,6.074666500091553,14.147299766540527,69.97000122070312
2017-11-13 00:00:00-02:00,16.663002014160156,7.332539081573486,1.532758116722107,6.156022548675537,14.21644401550293,70.4800033569336
2017-11-14 00:00:00-02:00,16.646520614624023,6.764092922210693,1.6460514068603516,6.05568265914917,13.913960456848145,68.45999908447266
2017-11-15 00:00:00-02:00,16.646520614624023,6.764092922210693,1.6460514068603516,6.05568265914917,13.913960456848145,68.45999908447266
2017-11-16 00:00:00-02:00,16.82781982421875,6.966794490814209,1.7083929777145386,6.375688552856445,14.276938438415527,70.16999816894531
2017-11-17 00:00:00-02:00,16.92671012878418,7.059334754943848,1.7773278951644897,6.42179012298584,14.52756404876709,70.91000366210938
2017-11-20 00:00:00-02:00,16.92671012878418,7.059334754943848,1.7773278951644897,6.42179012298584,14.52756404876709,70.91000366210938
2017-11-21 00:00:00-02:00,17.149211883544922,7.006453990936279,1.816291332244873,6.584503650665283,14.86028003692627,72.0
2017-11-22 00:00:00-02:00,17.165693283081055,7.098992347717285,1.8081984519958496,6.66408634185791,14.691761016845703,71.9000015258789
2017-11-23 00:00:00-02:00,17.066804885864258,7.134246349334717,1.7596442699432373,6.65864372253418,14.583728790283203,71.93000030517578
2017-11-24 00:00:00-02:00,16.992639541625977,7.094586372375488,1.8417669534683228,6.61238431930542,14.454092979431152,71.62999725341797
2017-11-27 00:00:00-02:00,17.091529846191406,6.993234157562256,1.7860194444656372,6.604221820831299,14.432490348815918,71.58999633789062
2017-11-28 00:00:00-02:00,17.12449073791504,6.980014801025391,1.7614425420761108,6.601500034332275,14.475693702697754,71.86000061035156
2017-11-29 00:00:00-02:00,16.943191528320312,6.755278587341309,1.744359016418457,6.394692897796631,14.199150085449219,70.25
2017-11-30 00:00:00-02:00,16.943191528320312,6.777312278747559,1.7029979228973389,6.3239426612854,14.108405113220215,69.4000015258789
2017-12-01 00:00:00-02:00,16.8525447845459,6.878663063049316,1.74465811252594,6.264077186584473,14.073843002319336,69.66999816894531
2017-12-04 00:00:00-02:00,16.959672927856445,6.821376800537109,1.7293729782104492,6.234145164489746,14.315510749816895,70.52999877929688
2017-12-05 00:00:00-02:00,16.934951782226562,6.74646520614624,1.7233786582946777,6.168837070465088,14.168514251708984,70.0
2017-12-06 00:00:00-02:00,17.066804885864258,6.8390045166015625,1.7476550340652466,6.108973026275635,14.315510749816895,72.9800033569336
2017-12-07 00:00:00-02:00,17.075044631958008,6.7244343757629395,1.931982398033142,5.997406005859375,14.211755752563477,70.0
2017-12-08 00:00:00-02:00,17.32227325439453,6.764092922210693,2.096827745437622,5.91304874420166,14.250665664672852,70.12000274658203
2017-12-11 00:00:00-02:00,17.429401397705078,6.777312278747559,2.0908334255218506,5.997406005859375,14.250665664672852,70.44000244140625
2017-12-12 00:00:00-02:00,17.71783447265625,6.825782775878906,2.0896339416503906,6.1225786209106445,14.531697273254395,71.4000015258789
2017-12-13 00:00:00-02:00,17.346994400024414,6.68917989730835,2.0620603561401367,5.981077194213867,14.285261154174805,70.37999725341797
2017-12-14 00:00:00-02:00,17.28106689453125,6.6142683029174805,2.074049234390259,6.002847671508789,14.172839164733887,70.0
2017-12-15 00:00:00-02:00,17.22338104248047,6.587829113006592,2.0803425312042236,5.978356838226318,14.116628646850586,69.94999694824219
2017-12-18 00:00:00-02:00,17.231624603271484,6.706808090209961,2.0617599487304688,5.994685173034668,14.229049682617188,70.66999816894531
2017-12-19 00:00:00-02:00,17.22325897216797,6.671555519104004,2.0057132244110107,5.959310054779053,14.13824462890625,70.16999816894531
2017-12-20 00:00:00-02:00,17.315271377563477,6.715620040893555,2.0990614891052246,5.983799934387207,14.267959594726562,70.9000015258789
2017-12-21 00:00:00-02:00,17.541120529174805,6.988826274871826,2.177150249481201,6.062713146209717,14.687350273132324,72.54000091552734
2017-12-22 00:00:00-02:00,17.591312408447266,6.94035530090332,2.1967480182647705,6.137436866760254,14.730591773986816,72.69999694824219
2017-12-25 00:00:00-02:00,17.591312408447266,6.94035530090332,2.1967480182647705,6.137436866760254,14.730591773986816,72.69999694824219
2017-12-26 00:00:00-02:00,17.77533721923828,7.037300109863281,2.2760424613952637,6.156710147857666,14.761567115783691,73.25
2017-12-27 00:00:00-02:00,17.90081214904785,7.07255220413208,2.330615282058716,6.242066860198975,14.779295921325684,73.6500015258789
2017-12-28 00:00:00-02:00,17.80043601989746,7.094586372375488,2.418653726577759,6.272355079650879,15.000868797302246,73.81999969482422
2017-12-29 00:00:00-02:00,17.80043601989746,7.094586372375488,2.418653726577759,6.272355079650879,15.000868797302246,73.81999969482422
2018-01-02 00:00:00-02:00,18.14339256286621,7.292880535125732,2.390916109085083,6.308149814605713,15.333242416381836,75.0999984741211
2018-01-03 00:00:00-02:00,18.185216903686523,7.35897970199585,2.3607656955718994,6.415534019470215,15.403736114501953,75.30000305175781
2018-01-04 00:00:00-02:00,18.0848388671875,7.372199535369873,2.417448043823242,6.4568352699279785,15.656471252441406,76.0
2018-01-05 00:00:00-02:00,18.151758193969727,7.41626501083374,2.3698105812072754,6.5504536628723145,15.745147705078125,76.44000244140625
2018-01-08 00:00:00-02:00,18.118297576904297,7.504396915435791,2.3701117038726807,6.580741882324219,15.740716934204102,76.76000213623047
2018-01-09 00:00:00-02:00,18.0681095123291,7.504396915435791,2.3131277561187744,6.487123966217041,15.59439468383789,76.16000366210938
2018-01-10 00:00:00-02:00,18.0681095123291,7.4030442237854,2.3366456031799316,6.429301738739014,15.430335998535156,75.5999984741211
2018-01-11 00:00:00-02:00,18.27722930908203,7.601341724395752,2.3408660888671875,6.533933162689209,15.740716934204102,76.66000366210938
2018-01-12 00:00:00-02:00,18.0681095123291,7.6233744621276855,2.338454246520996,6.50089168548584,15.740716934204102,76.66999816894531
2018-01-15 00:00:00-02:00,18.252138137817383,7.645407199859619,2.3788554668426514,6.520164966583252,15.851566314697266,77.06999969482422
2018-01-16 00:00:00-02:00,18.319055557250977,7.777606010437012,2.3728253841400146,6.564220905303955,15.957982063293457,77.05999755859375
2018-01-17 00:00:00-02:00,18.427799224853516,8.090471267700195,2.3752379417419434,6.619290828704834,16.357040405273438,78.41000366210938
2018-01-18 00:00:00-02:00,18.335784912109375,8.028779029846191,2.3363430500030518,6.696384429931641,16.33930206298828,78.0999984741211
2018-01-19 00:00:00-02:00,18.40270233154297,8.046405792236328,2.3140320777893066,6.850579738616943,16.45458984375,78.41999816894531
2018-01-22 00:00:00-02:00,18.319055557250977,8.13894271850586,2.3215701580047607,6.814785480499268,16.68071746826172,78.83999633789062
2018-01-23 00:00:00-02:00,18.252138137817383,8.037592887878418,2.2540338039398193,6.767974853515625,16.75609588623047,77.91000366210938
2018-01-24 00:00:00-02:00,18.310688018798828,8.52231502532959,2.4418692588806152,7.123171329498291,17.647336959838867,80.83000183105469
2018-01-25 00:00:00-02:00,18.310688018798828,8.52231502532959,2.4418692588806152,7.123171329498291,17.647336959838867,80.83000183105469
2018-01-26 00:00:00-02:00,18.302322387695312,8.782303810119629,2.4964418411254883,7.255335330963135,18.268095016479492,82.6500015258789
